Row ID,Order ID,Order Date,Customer ID,Customer Name,Country,City,State,Postal Code,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
8596,CA-2014-111934,5/5/2014,GD-14590,Giulietta Dortch,United States,Arlington,Virginia,22204,Cassandra Brandow,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,0,11.88,2,0.0,5.35
8597,CA-2014-111934,5/5/2014,GD-14590,Giulietta Dortch,United States,Arlington,Virginia,22204,Cassandra Brandow,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,0,35.44,1,0.0,16.66
8598,US-2016-117387,10/27/2016,PA-19060,Pete Armstrong,United States,San Francisco,California,94122,Anna Andreadi,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,0,67.14,4,0.2,25.18
8599,CA-2014-141110,11/26/2014,LS-17200,Luke Schmidt,United States,Fresno,California,93727,Anna Andreadi,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,0,4.32,3,0.2,1.51
8601,CA-2014-141110,11/26/2014,LS-17200,Luke Schmidt,United States,Fresno,California,93727,Anna Andreadi,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,0,40.54,2,0.0,11.35
8603,US-2014-133949,12/31/2014,JL-15175,James Lanier,United States,Reno,Nevada,89502,Anna Andreadi,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,0,475.94,7,0.2,59.49
8604,US-2016-116365,3/1/2016,CA-12310,Christine Abelman,United States,San Antonio,Texas,78207,Kelly Williams,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,0,30.08,2,0.2,-5.26
8605,US-2016-116365,3/1/2016,CA-12310,Christine Abelman,United States,San Antonio,Texas,78207,Kelly Williams,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,0,165.6,3,0.2,-6.21
8606,US-2016-116365,3/1/2016,CA-12310,Christine Abelman,United States,San Antonio,Texas,78207,Kelly Williams,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,0,180.96,5,0.2,13.57
8608,CA-2014-151946,4/6/2014,BT-11440,Bobby Trafton,United States,New York City,New York,10035,Chuck Magee,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",0,56.96,2,0.0,21.08
8609,CA-2014-151946,4/6/2014,BT-11440,Bobby Trafton,United States,New York City,New York,10035,Chuck Magee,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",0,15.56,4,0.0,4.05
8610,CA-2014-151946,4/6/2014,BT-11440,Bobby Trafton,United States,New York City,New York,10035,Chuck Magee,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,0,353.57,2,0.2,-44.2
8611,CA-2014-151946,4/6/2014,BT-11440,Bobby Trafton,United States,New York City,New York,10035,Chuck Magee,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,0,13.96,2,0.0,6.7
8612,CA-2017-123624,11/13/2017,SE-20110,Sanjit Engle,United States,Oxnard,California,93030,Anna Andreadi,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,0,82.95,5,0.0,29.03
8614,CA-2016-138233,9/11/2016,PF-19165,Philip Fox,United States,Oakland,California,94601,Anna Andreadi,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,0,479.97,3,0.0,177.59
8615,CA-2016-165918,10/9/2016,BD-11770,Bryan Davis,United States,Edmonds,Washington,98026,Anna Andreadi,OFF-LA-10003720,Office Supplies,Labels,Avery 487,0,7.38,2,0.0,3.47
8616,CA-2016-165918,10/9/2016,BD-11770,Bryan Davis,United States,Edmonds,Washington,98026,Anna Andreadi,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,0,14.26,3,0.2,4.46
8617,CA-2016-165918,10/9/2016,BD-11770,Bryan Davis,United States,Edmonds,Washington,98026,Anna Andreadi,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,0,81.98,2,0.0,40.17
8618,CA-2016-165918,10/9/2016,BD-11770,Bryan Davis,United States,Edmonds,Washington,98026,Anna Andreadi,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,0,39.62,3,0.2,13.87
8619,CA-2017-117513,3/3/2017,BT-11395,Bill Tyler,United States,Los Angeles,California,90004,Anna Andreadi,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",1,399.67,7,0.2,-14.99
8620,CA-2017-132437,8/9/2017,EM-14095,Eudokia Martin,United States,New York City,New York,10024,Chuck Magee,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,0,65.12,4,0.0,16.93
8621,US-2017-119319,6/11/2017,LC-17050,Liz Carlisle,United States,Dallas,Texas,75217,Kelly Williams,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",0,30.56,5,0.6,-19.86
8622,CA-2017-104318,5/13/2017,FH-14275,Frank Hawley,United States,Franklin,Tennessee,37064,Cassandra Brandow,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,0,20.77,2,0.2,2.34
8623,US-2016-114230,11/27/2016,CM-12235,Chris McAfee,United States,Phoenix,Arizona,85023,Anna Andreadi,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,1,39.81,4,0.2,3.98
8624,CA-2015-136147,11/13/2015,FM-14380,Fred McMath,United States,Miami,Florida,33178,Cassandra Brandow,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,0,121.1,6,0.7,-100.92
8626,CA-2015-156118,8/12/2015,HG-14965,Henry Goldwyn,United States,Colorado Springs,Colorado,80906,Anna Andreadi,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,0,15.7,3,0.2,5.1
8627,CA-2015-164084,7/9/2015,AG-10525,Andy Gerbode,United States,New York City,New York,10011,Chuck Magee,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,0,70.26,3,0.0,18.97
8628,CA-2015-164084,7/9/2015,AG-10525,Andy Gerbode,United States,New York City,New York,10011,Chuck Magee,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,0,90.0,5,0.0,16.2
8629,CA-2015-164084,7/9/2015,AG-10525,Andy Gerbode,United States,New York City,New York,10011,Chuck Magee,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",0,6.1,2,0.2,2.06
8630,CA-2015-164084,7/9/2015,AG-10525,Andy Gerbode,United States,New York City,New York,10011,Chuck Magee,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,0,481.18,2,0.4,-120.29
8631,CA-2015-164084,7/9/2015,AG-10525,Andy Gerbode,United States,New York City,New York,10011,Chuck Magee,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,0,7.24,4,0.0,2.39
8632,CA-2016-107783,7/28/2016,OT-18730,Olvera Toch,United States,Bethlehem,Pennsylvania,18018,Chuck Magee,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",0,177.45,5,0.5,-78.08
8633,CA-2016-107783,7/28/2016,OT-18730,Olvera Toch,United States,Bethlehem,Pennsylvania,18018,Chuck Magee,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,0,1369.76,6,0.7,-913.18
8634,CA-2016-107783,7/28/2016,OT-18730,Olvera Toch,United States,Bethlehem,Pennsylvania,18018,Chuck Magee,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0,9.48,3,0.2,0.71
8635,CA-2017-159793,8/25/2017,SV-20365,Seth Vernon,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,0,130.98,2,0.5,-89.07
8637,CA-2014-160094,4/30/2014,JM-16195,Justin MacKendrick,United States,Louisville,Kentucky,40214,Cassandra Brandow,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,0,826.0,5,0.0,214.76
8638,CA-2017-151281,4/27/2017,HM-14980,Henry MacAllister,United States,Seattle,Washington,98105,Anna Andreadi,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,0,139.58,7,0.0,39.08
8640,CA-2014-129819,12/13/2014,KC-16675,Kimberly Carter,United States,Henderson,Kentucky,42420,Cassandra Brandow,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",0,12.39,3,0.0,5.82
8641,US-2017-148551,12/1/2017,DB-13120,David Bremer,United States,Dallas,Texas,75217,Kelly Williams,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,0,760.98,5,0.8,-1141.47
8642,CA-2017-147767,2/12/2017,SV-20935,Susan Vittorini,United States,Peoria,Arizona,85345,Anna Andreadi,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,0,67.86,6,0.7,-45.24
8643,CA-2015-108259,8/11/2015,NS-18640,Noel Staavos,United States,Jacksonville,North Carolina,28540,Cassandra Brandow,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,0,31.5,11,0.2,11.81
8644,CA-2015-108259,8/11/2015,NS-18640,Noel Staavos,United States,Jacksonville,North Carolina,28540,Cassandra Brandow,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",0,5.04,1,0.2,1.64
8646,CA-2015-108259,8/11/2015,NS-18640,Noel Staavos,United States,Jacksonville,North Carolina,28540,Cassandra Brandow,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,0,4.71,1,0.2,1.41
8647,CA-2016-113341,11/25/2016,MH-17455,Mark Hamilton,United States,Los Angeles,California,90032,Anna Andreadi,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",1,194.35,3,0.2,19.44
8648,US-2015-131842,5/12/2015,RR-19525,Rick Reed,United States,Nashville,Tennessee,37211,Cassandra Brandow,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",0,97.42,2,0.2,10.96
8649,CA-2016-164574,7/29/2016,RH-19555,Ritsa Hightower,United States,Charlotte,North Carolina,28205,Cassandra Brandow,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,0,704.76,5,0.2,26.43
8650,CA-2016-164574,7/29/2016,RH-19555,Ritsa Hightower,United States,Charlotte,North Carolina,28205,Cassandra Brandow,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",0,27.4,3,0.7,-20.09
8651,CA-2014-142769,9/13/2014,RP-19390,Resi Pölking,United States,Seattle,Washington,98103,Anna Andreadi,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1,5.7,5,0.0,2.68
8653,CA-2014-142769,9/13/2014,RP-19390,Resi Pölking,United States,Seattle,Washington,98103,Anna Andreadi,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,1,7.3,2,0.0,2.19
8655,CA-2014-142769,9/13/2014,RP-19390,Resi Pölking,United States,Seattle,Washington,98103,Anna Andreadi,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,1,144.96,4,0.0,60.88
8656,CA-2014-142769,9/13/2014,RP-19390,Resi Pölking,United States,Seattle,Washington,98103,Anna Andreadi,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,1,118.0,2,0.0,20.06
8657,CA-2014-142769,9/13/2014,RP-19390,Resi Pölking,United States,Seattle,Washington,98103,Anna Andreadi,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,1,48.94,1,0.0,24.47
8660,CA-2016-153185,3/9/2016,MH-17620,Matt Hagelstein,United States,Cincinnati,Ohio,45231,Chuck Magee,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",0,30.96,6,0.2,11.22
8662,CA-2015-131856,12/5/2015,JG-15160,James Galang,United States,Houston,Texas,77041,Kelly Williams,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,0,21.97,4,0.6,-15.93
8663,CA-2015-131856,12/5/2015,JG-15160,James Galang,United States,Houston,Texas,77041,Kelly Williams,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,0,619.15,6,0.2,69.65
8664,CA-2015-131856,12/5/2015,JG-15160,James Galang,United States,Houston,Texas,77041,Kelly Williams,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,0,127.9,7,0.2,41.57
8665,CA-2017-126634,3/30/2017,AB-10165,Alan Barnes,United States,Lakewood,California,90712,Anna Andreadi,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,0,94.2,5,0.0,39.56
8667,CA-2016-163951,12/30/2016,CJ-11875,Carl Jackson,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,OFF-AR-10004269,Office Supplies,Art,Newell 31,0,16.52,5,0.2,1.65
8668,CA-2016-149916,12/22/2016,ED-13885,Emily Ducich,United States,Seattle,Washington,98115,Anna Andreadi,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,0,55.36,4,0.2,19.38
8669,CA-2016-149916,12/22/2016,ED-13885,Emily Ducich,United States,Seattle,Washington,98115,Anna Andreadi,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,0,11.56,1,0.2,3.76
8670,CA-2015-158918,12/20/2015,AI-10855,Arianne Irving,United States,Los Angeles,California,90036,Anna Andreadi,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,0,17.12,4,0.0,7.7
8671,US-2014-159611,12/27/2014,KB-16315,Karl Braun,United States,Cleveland,Ohio,44105,Chuck Magee,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",0,182.35,3,0.2,-18.24
8672,US-2014-159611,12/27/2014,KB-16315,Karl Braun,United States,Cleveland,Ohio,44105,Chuck Magee,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,0,118.16,2,0.2,-25.11
8674,CA-2017-163265,2/16/2017,JS-16030,Joy Smith,United States,Decatur,Illinois,62521,Kelly Williams,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,0,600.56,3,0.3,-8.58
8676,CA-2017-163265,2/16/2017,JS-16030,Joy Smith,United States,Decatur,Illinois,62521,Kelly Williams,OFF-AR-10004078,Office Supplies,Art,Newell 312,0,28.03,6,0.2,3.5
8677,CA-2017-163265,2/16/2017,JS-16030,Joy Smith,United States,Decatur,Illinois,62521,Kelly Williams,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",0,7.69,1,0.6,-3.65
8679,CA-2016-112739,2/9/2016,RD-19810,Ross DeVincentis,United States,Houston,Texas,77070,Kelly Williams,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",0,8.61,8,0.8,-13.34
8681,CA-2016-143805,1/12/2016,JD-15895,Jonathan Doherty,United States,Richmond,Virginia,23223,Cassandra Brandow,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,0,2104.55,7,0.0,694.5
8682,CA-2016-143805,1/12/2016,JD-15895,Jonathan Doherty,United States,Richmond,Virginia,23223,Cassandra Brandow,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,0,40.7,5,0.0,11.8
8683,CA-2014-133634,5/11/2014,SR-20740,Steven Roelle,United States,Arlington,Virginia,22204,Cassandra Brandow,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,0,47.79,3,0.0,16.25
8684,CA-2017-101665,11/25/2017,TZ-21580,Tracy Zic,United States,San Francisco,California,94122,Anna Andreadi,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,0,5.16,2,0.0,1.34
8685,CA-2016-155446,12/16/2016,TN-21040,Tanja Norvell,United States,San Diego,California,92024,Anna Andreadi,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,0,21.21,7,0.0,4.45
8686,CA-2017-137323,11/14/2017,PW-19030,Pauline Webber,United States,Watertown,New York,13601,Chuck Magee,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",0,96.36,6,0.0,25.05
8688,CA-2016-144015,6/26/2016,AH-10075,Adam Hart,United States,Los Angeles,California,90036,Anna Andreadi,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,0,17.9,5,0.0,8.95
8690,CA-2014-101427,12/26/2014,AY-10555,Andy Yotov,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",0,8.02,3,0.2,1.1
8692,CA-2016-136770,8/14/2016,SP-20650,Stephanie Phelps,United States,Akron,Ohio,44312,Chuck Magee,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,0,247.19,2,0.4,-49.44
8693,CA-2016-136770,8/14/2016,SP-20650,Stephanie Phelps,United States,Akron,Ohio,44312,Chuck Magee,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,0,279.96,5,0.2,48.99
8695,US-2014-112795,8/23/2014,CR-12625,Corey Roper,United States,Grand Rapids,Michigan,49505,Kelly Williams,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,0,19.44,3,0.0,9.53
8697,CA-2017-119284,6/15/2017,TS-21205,Thomas Seio,United States,Nashville,Tennessee,37211,Cassandra Brandow,TEC-PH-10001051,Technology,Phones,HTC One,1,239.98,3,0.2,27.0
8699,CA-2017-119284,6/15/2017,TS-21205,Thomas Seio,United States,Nashville,Tennessee,37211,Cassandra Brandow,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1,120.96,2,0.4,-28.22
8700,CA-2017-119284,6/15/2017,TS-21205,Thomas Seio,United States,Nashville,Tennessee,37211,Cassandra Brandow,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1,2239.94,8,0.2,223.99
8701,CA-2017-119284,6/15/2017,TS-21205,Thomas Seio,United States,Nashville,Tennessee,37211,Cassandra Brandow,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,1,76.61,8,0.2,6.7
8702,CA-2017-119284,6/15/2017,TS-21205,Thomas Seio,United States,Nashville,Tennessee,37211,Cassandra Brandow,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1,142.78,1,0.2,17.85
8703,CA-2017-119284,6/15/2017,TS-21205,Thomas Seio,United States,Nashville,Tennessee,37211,Cassandra Brandow,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,1,91.36,5,0.2,29.69
8704,CA-2015-133494,1/3/2015,RP-19390,Resi Pölking,United States,Philadelphia,Pennsylvania,19120,Chuck Magee,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0,3.55,2,0.2,0.44
8705,CA-2016-111318,7/23/2016,IL-15100,Ivan Liston,United States,Houston,Texas,77041,Kelly Williams,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,0,115.14,8,0.2,11.51
8706,US-2014-132745,1/10/2014,NF-18475,Neil Französisch,United States,Reno,Nevada,89502,Anna Andreadi,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,0,4.71,1,0.0,0.0
8708,CA-2014-146815,8/9/2014,PP-18955,Paul Prost,United States,New York City,New York,10009,Chuck Magee,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,0,3.52,2,0.0,1.69
8709,CA-2014-119144,11/16/2014,JD-16150,Justin Deggeller,United States,Los Angeles,California,90008,Anna Andreadi,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,0,79.97,4,0.2,-17.99
8710,CA-2014-119144,11/16/2014,JD-16150,Justin Deggeller,United States,Los Angeles,California,90008,Anna Andreadi,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",0,305.97,3,0.15,25.2
8712,CA-2014-105648,3/3/2014,EJ-14155,Eva Jacobs,United States,San Diego,California,92037,Anna Andreadi,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",0,626.35,3,0.2,-23.49
8713,US-2015-145422,3/12/2015,PW-19240,Pierre Wener,United States,San Francisco,California,94110,Anna Andreadi,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",0,359.5,3,0.15,-29.61
8715,CA-2017-136623,11/7/2017,TS-21430,Tom Stivers,United States,San Diego,California,92105,Anna Andreadi,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",0,29.8,5,0.2,9.31
8716,CA-2017-121678,11/16/2017,BM-11650,Brian Moss,United States,Elyria,Ohio,44035,Chuck Magee,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,0,1.82,1,0.7,-1.4
8717,CA-2016-120824,12/6/2016,AW-10930,Arthur Wiediger,United States,Houston,Texas,77070,Kelly Williams,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,0,64.38,4,0.8,-160.96
8718,CA-2016-120824,12/6/2016,AW-10930,Arthur Wiediger,United States,Houston,Texas,77070,Kelly Williams,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,0,6.98,2,0.6,-4.54
8719,CA-2016-120824,12/6/2016,AW-10930,Arthur Wiediger,United States,Houston,Texas,77070,Kelly Williams,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,0,11.26,8,0.2,3.94
8721,CA-2016-120824,12/6/2016,AW-10930,Arthur Wiediger,United States,Houston,Texas,77070,Kelly Williams,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,0,379.37,2,0.3,-119.23
8722,CA-2016-120824,12/6/2016,AW-10930,Arthur Wiediger,United States,Houston,Texas,77070,Kelly Williams,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,0,67.54,9,0.2,6.75
8725,US-2016-135209,12/29/2016,MH-17290,Marc Harrigan,United States,Miami,Florida,33178,Cassandra Brandow,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,0,25.34,6,0.2,8.87
8727,CA-2015-103870,12/27/2015,SP-20860,Sung Pak,United States,Murfreesboro,Tennessee,37130,Cassandra Brandow,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,0,4.73,3,0.2,0.71
8728,CA-2015-103870,12/27/2015,SP-20860,Sung Pak,United States,Murfreesboro,Tennessee,37130,Cassandra Brandow,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",0,53.35,3,0.2,16.01
8729,CA-2015-103870,12/27/2015,SP-20860,Sung Pak,United States,Murfreesboro,Tennessee,37130,Cassandra Brandow,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0,131.1,2,0.2,8.19
8730,CA-2015-103870,12/27/2015,SP-20860,Sung Pak,United States,Murfreesboro,Tennessee,37130,Cassandra Brandow,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,0,22.51,3,0.2,2.25
8731,CA-2015-103870,12/27/2015,SP-20860,Sung Pak,United States,Murfreesboro,Tennessee,37130,Cassandra Brandow,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,0,72.74,7,0.2,-12.73
8732,CA-2015-111017,7/31/2015,SC-20695,Steve Chapman,United States,Saint Louis,Missouri,63116,Kelly Williams,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",0,52.59,3,0.0,15.78
8733,CA-2017-116988,6/27/2017,PW-19030,Pauline Webber,United States,Seattle,Washington,98105,Anna Andreadi,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,0,19.44,3,0.0,9.33
8734,CA-2017-116988,6/27/2017,PW-19030,Pauline Webber,United States,Seattle,Washington,98105,Anna Andreadi,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,0,126.3,3,0.0,40.42
8735,CA-2017-116988,6/27/2017,PW-19030,Pauline Webber,United States,Seattle,Washington,98105,Anna Andreadi,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,0,1287.45,5,0.0,244.62
8736,US-2014-169390,7/2/2014,CS-12250,Chris Selesnick,United States,New York City,New York,10024,Chuck Magee,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,0,64.96,4,0.0,9.74
8737,CA-2016-168774,4/9/2016,RP-19855,Roy Phan,United States,Woodbury,Minnesota,55125,Kelly Williams,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",0,535.41,3,0.0,160.62
8738,CA-2017-161592,6/4/2017,CS-12175,Charles Sheldon,United States,Chattanooga,Tennessee,37421,Cassandra Brandow,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,0,8.1,5,0.7,-5.94
8739,US-2017-131961,8/12/2017,MJ-17740,Max Jones,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,0,13.25,4,0.2,3.64
8740,US-2017-131961,8/12/2017,MJ-17740,Max Jones,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,0,83.99,2,0.4,-21.0
8741,CA-2016-102498,7/24/2016,JG-15160,James Galang,United States,Lafayette,Louisiana,70506,Cassandra Brandow,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,0,73.2,5,0.0,21.23
8742,CA-2015-113222,9/11/2015,AG-10765,Anthony Garverick,United States,Lawrence,Indiana,46226,Kelly Williams,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,0,10.74,3,0.0,5.16
8743,US-2015-144771,2/10/2015,CK-12205,Chloris Kastensmidt,United States,Hillsboro,Oregon,97123,Anna Andreadi,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,0,11.03,1,0.2,3.03
8746,CA-2015-162376,11/22/2015,HD-14785,Harold Dahlen,United States,Cambridge,Massachusetts,2138,Chuck Magee,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,0,59.94,3,0.0,28.17
8747,CA-2017-128076,2/2/2017,BO-11350,Bill Overfelt,United States,San Diego,California,92105,Anna Andreadi,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,0,210.58,2,0.0,12.63
8748,CA-2017-128076,2/2/2017,BO-11350,Bill Overfelt,United States,San Diego,California,92105,Anna Andreadi,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,0,30.96,2,0.2,10.06
